timestamps,frame_nr,rvec[0],rvec[1],rvec[2],tvec[0],tvec[1],tvec[2]
1719494332.9790833,27227,nan,nan,nan,nan,nan,nan
1719494333.0032508,27228,nan,nan,nan,nan,nan,nan
1719494333.0238938,27229,nan,nan,nan,nan,nan,nan
1719494333.0463822,27230,nan,nan,nan,nan,nan,nan
1719494333.0685177,27231,nan,nan,nan,nan,nan,nan
1719494333.090599,27232,nan,nan,nan,nan,nan,nan
1719494333.1128685,27233,nan,nan,nan,nan,nan,nan
1719494333.1378326,27234,nan,nan,nan,nan,nan,nan
1719494333.1628935,27235,nan,nan,nan,nan,nan,nan
1719494333.184637,27236,nan,nan,nan,nan,nan,nan
1719494333.2071629,27237,nan,nan,nan,nan,nan,nan
1719494333.2301059,27238,nan,nan,nan,nan,nan,nan
1719494333.2534864,27239,nan,nan,nan,nan,nan,nan
1719494333.2774217,27240,nan,nan,nan,nan,nan,nan
1719494333.3060925,27241,nan,nan,nan,nan,nan,nan
1719494333.3526707,27242,nan,nan,nan,nan,nan,nan
1719494333.3727627,27243,nan,nan,nan,nan,nan,nan
1719494333.404241,27244,nan,nan,nan,nan,nan,nan
1719494333.4183173,27245,nan,nan,nan,nan,nan,nan
1719494333.4282768,27246,nan,nan,nan,nan,nan,nan
1719494333.4435747,27247,nan,nan,nan,nan,nan,nan
1719494333.4577763,27248,nan,nan,nan,nan,nan,nan
1719494333.4818745,27249,nan,nan,nan,nan,nan,nan
1719494333.5044649,27250,nan,nan,nan,nan,nan,nan
1719494333.5267205,27251,nan,nan,nan,nan,nan,nan
1719494333.550006,27252,nan,nan,nan,nan,nan,nan
1719494333.5772324,27253,nan,nan,nan,nan,nan,nan
1719494333.6141882,27254,nan,nan,nan,nan,nan,nan
1719494333.6318185,27255,nan,nan,nan,nan,nan,nan
1719494333.641665,27256,nan,nan,nan,nan,nan,nan
1719494333.6625197,27257,nan,nan,nan,nan,nan,nan
1719494333.684269,27258,nan,nan,nan,nan,nan,nan
1719494333.7063568,27259,nan,nan,nan,nan,nan,nan
1719494333.73116,27260,nan,nan,nan,nan,nan,nan
1719494333.753498,27261,nan,nan,nan,nan,nan,nan
1719494333.7761245,27262,nan,nan,nan,nan,nan,nan
1719494333.8010824,27263,nan,nan,nan,nan,nan,nan
1719494333.822643,27264,nan,nan,nan,nan,nan,nan
1719494333.8448863,27265,nan,nan,nan,nan,nan,nan
1719494333.8681276,27266,nan,nan,nan,nan,nan,nan
1719494333.8914602,27267,nan,nan,nan,nan,nan,nan
1719494333.9136271,27268,nan,nan,nan,nan,nan,nan
1719494333.9360318,27269,nan,nan,nan,nan,nan,nan
1719494333.959119,27270,nan,nan,nan,nan,nan,nan
1719494333.9801488,27271,nan,nan,nan,nan,nan,nan
1719494334.0022058,27272,nan,nan,nan,nan,nan,nan
1719494334.0281167,27273,nan,nan,nan,nan,nan,nan
1719494334.0694673,27274,nan,nan,nan,nan,nan,nan
1719494334.1054811,27275,nan,nan,nan,nan,nan,nan
1719494334.1338184,27276,nan,nan,nan,nan,nan,nan
1719494334.149448,27277,nan,nan,nan,nan,nan,nan
1719494334.1694696,27278,nan,nan,nan,nan,nan,nan
1719494334.1802146,27279,nan,nan,nan,nan,nan,nan
1719494334.2085547,27280,nan,nan,nan,nan,nan,nan
1719494334.2392304,27281,nan,nan,nan,nan,nan,nan
1719494334.2618437,27282,nan,nan,nan,nan,nan,nan
1719494334.2731602,27283,nan,nan,nan,nan,nan,nan
1719494334.2897801,27284,nan,nan,nan,nan,nan,nan
1719494334.3018646,27285,nan,nan,nan,nan,nan,nan
1719494334.3221068,27286,nan,nan,nan,nan,nan,nan
1719494334.3465173,27287,nan,nan,nan,nan,nan,nan
1719494334.3690631,27288,nan,nan,nan,nan,nan,nan
1719494334.3911848,27289,nan,nan,nan,nan,nan,nan
1719494334.4154162,27290,nan,nan,nan,nan,nan,nan
1719494334.4382308,27291,nan,nan,nan,nan,nan,nan
1719494334.4613483,27292,nan,nan,nan,nan,nan,nan
1719494334.4839702,27293,nan,nan,nan,nan,nan,nan
1719494334.5110347,27294,nan,nan,nan,nan,nan,nan
1719494334.530432,27295,nan,nan,nan,nan,nan,nan
1719494334.553598,27296,nan,nan,nan,nan,nan,nan
1719494334.5762734,27297,nan,nan,nan,nan,nan,nan
1719494334.6024988,27298,nan,nan,nan,nan,nan,nan
1719494334.6254983,27299,nan,nan,nan,nan,nan,nan
1719494334.6475525,27300,nan,nan,nan,nan,nan,nan
1719494334.6684985,27301,nan,nan,nan,nan,nan,nan
1719494334.6904728,27302,nan,nan,nan,nan,nan,nan
1719494334.7125607,27303,nan,nan,nan,nan,nan,nan
1719494334.7344797,27304,nan,nan,nan,nan,nan,nan
1719494334.75682,27305,nan,nan,nan,nan,nan,nan
1719494334.7786224,27306,nan,nan,nan,nan,nan,nan
1719494334.8021917,27307,nan,nan,nan,nan,nan,nan
1719494334.8250587,27308,nan,nan,nan,nan,nan,nan
1719494334.8503032,27309,nan,nan,nan,nan,nan,nan
1719494334.8690712,27310,nan,nan,nan,nan,nan,nan
1719494334.892326,27311,nan,nan,nan,nan,nan,nan
1719494334.9164522,27312,nan,nan,nan,nan,nan,nan
1719494334.9433842,27313,nan,nan,nan,nan,nan,nan
1719494334.9601135,27314,nan,nan,nan,nan,nan,nan
1719494334.9808764,27315,nan,nan,nan,nan,nan,nan
1719494335.0041888,27316,nan,nan,nan,nan,nan,nan
1719494335.0253325,27317,nan,nan,nan,nan,nan,nan
1719494335.047592,27318,nan,nan,nan,nan,nan,nan
1719494335.0687668,27319,nan,nan,nan,nan,nan,nan
1719494335.0920432,27320,nan,nan,nan,nan,nan,nan
1719494335.1133738,27321,nan,nan,nan,nan,nan,nan
1719494335.136344,27322,nan,nan,nan,nan,nan,nan
1719494335.1592145,27323,nan,nan,nan,nan,nan,nan
1719494335.1796212,27324,nan,nan,nan,nan,nan,nan
1719494335.2033134,27325,nan,nan,nan,nan,nan,nan
1719494335.2271097,27326,nan,nan,nan,nan,nan,nan
1719494335.2501352,27327,nan,nan,nan,nan,nan,nan
1719494335.2711484,27328,nan,nan,nan,nan,nan,nan
1719494335.2942371,27329,nan,nan,nan,nan,nan,nan
1719494335.3441017,27330,nan,nan,nan,nan,nan,nan
1719494335.3701642,27331,nan,nan,nan,nan,nan,nan
1719494335.3909578,27332,nan,nan,nan,nan,nan,nan
1719494335.4011714,27333,nan,nan,nan,nan,nan,nan
1719494335.4147878,27334,nan,nan,nan,nan,nan,nan
1719494335.4370298,27335,nan,nan,nan,nan,nan,nan
1719494335.4591017,27336,nan,nan,nan,nan,nan,nan
1719494335.4812927,27337,nan,nan,nan,nan,nan,nan
1719494335.503466,27338,nan,nan,nan,nan,nan,nan
1719494335.5264337,27339,nan,nan,nan,nan,nan,nan
1719494335.5495985,27340,nan,nan,nan,nan,nan,nan
1719494335.5741866,27341,nan,nan,nan,nan,nan,nan
1719494335.5960617,27342,nan,nan,nan,nan,nan,nan
1719494335.617986,27343,nan,nan,nan,nan,nan,nan
1719494335.6401117,27344,nan,nan,nan,nan,nan,nan
1719494335.6621766,27345,nan,nan,nan,nan,nan,nan
1719494335.6844285,27346,nan,nan,nan,nan,nan,nan
1719494335.707616,27347,nan,nan,nan,nan,nan,nan
1719494335.7289426,27348,nan,nan,nan,nan,nan,nan
1719494335.7523072,27349,nan,nan,nan,nan,nan,nan
1719494335.7738335,27350,nan,nan,nan,nan,nan,nan
1719494335.7957108,27351,nan,nan,nan,nan,nan,nan
1719494335.8177505,27352,nan,nan,nan,nan,nan,nan
1719494335.8399096,27353,nan,nan,nan,nan,nan,nan
1719494335.8621259,27354,nan,nan,nan,nan,nan,nan
1719494335.884093,27355,nan,nan,nan,nan,nan,nan
1719494335.905427,27356,nan,nan,nan,nan,nan,nan
1719494335.9279487,27357,nan,nan,nan,nan,nan,nan
1719494335.9500866,27358,nan,nan,nan,nan,nan,nan
1719494335.9732828,27359,nan,nan,nan,nan,nan,nan
1719494335.996456,27360,nan,nan,nan,nan,nan,nan
1719494336.0190191,27361,nan,nan,nan,nan,nan,nan
1719494336.04158,27362,nan,nan,nan,nan,nan,nan
1719494336.063942,27363,nan,nan,nan,nan,nan,nan
1719494336.0848017,27364,nan,nan,nan,nan,nan,nan
1719494336.1071312,27365,nan,nan,nan,nan,nan,nan
1719494336.1286018,27366,nan,nan,nan,nan,nan,nan
1719494336.1510758,27367,nan,nan,nan,nan,nan,nan
1719494336.1727793,27368,nan,nan,nan,nan,nan,nan
1719494336.1953013,27369,nan,nan,nan,nan,nan,nan
1719494336.2163851,27370,nan,nan,nan,nan,nan,nan
1719494336.2392304,27371,nan,nan,nan,nan,nan,nan
1719494336.265047,27372,nan,nan,nan,nan,nan,nan
1719494336.3042054,27373,nan,nan,nan,nan,nan,nan
1719494336.3461049,27374,nan,nan,nan,nan,nan,nan
1719494336.3619778,27375,nan,nan,nan,nan,nan,nan
1719494336.3719573,27376,nan,nan,nan,nan,nan,nan
1719494336.3829625,27377,nan,nan,nan,nan,nan,nan
1719494336.3960028,27378,nan,nan,nan,nan,nan,nan
1719494336.4186203,27379,nan,nan,nan,nan,nan,nan
1719494336.4415104,27380,nan,nan,nan,nan,nan,nan
1719494336.4630165,27381,nan,nan,nan,nan,nan,nan
1719494336.4853332,27382,nan,nan,nan,nan,nan,nan
1719494336.507363,27383,nan,nan,nan,nan,nan,nan
1719494336.5290134,27384,nan,nan,nan,nan,nan,nan
1719494336.5508423,27385,nan,nan,nan,nan,nan,nan
1719494336.5751355,27386,nan,nan,nan,nan,nan,nan
1719494336.5969822,27387,nan,nan,nan,nan,nan,nan
1719494336.6200838,27388,nan,nan,nan,nan,nan,nan
1719494336.6482286,27389,nan,nan,nan,nan,nan,nan
1719494336.6860342,27390,nan,nan,nan,nan,nan,nan
1719494336.7008193,27391,nan,nan,nan,nan,nan,nan
1719494336.7106192,27392,nan,nan,nan,nan,nan,nan
1719494336.7319937,27393,nan,nan,nan,nan,nan,nan
1719494336.7543242,27394,nan,nan,nan,nan,nan,nan
1719494336.7758446,27395,nan,nan,nan,nan,nan,nan
1719494336.7984316,27396,nan,nan,nan,nan,nan,nan
1719494336.821189,27397,nan,nan,nan,nan,nan,nan
1719494336.846705,27398,nan,nan,nan,nan,nan,nan
1719494336.8678129,27399,nan,nan,nan,nan,nan,nan
1719494336.8914807,27400,nan,nan,nan,nan,nan,nan
1719494336.9156835,27401,nan,nan,nan,nan,nan,nan
1719494336.9392662,27402,nan,nan,nan,nan,nan,nan
1719494336.9605289,27403,nan,nan,nan,nan,nan,nan
1719494336.9833941,27404,nan,nan,nan,nan,nan,nan
1719494337.006299,27405,nan,nan,nan,nan,nan,nan
1719494337.0301545,27406,nan,nan,nan,nan,nan,nan
1719494337.0533803,27407,nan,nan,nan,nan,nan,nan
1719494337.0755267,27408,nan,nan,nan,nan,nan,nan
1719494337.0977142,27409,nan,nan,nan,nan,nan,nan
1719494337.120735,27410,nan,nan,nan,nan,nan,nan
1719494337.141774,27411,nan,nan,nan,nan,nan,nan
1719494337.1638503,27412,nan,nan,nan,nan,nan,nan
1719494337.1851783,27413,nan,nan,nan,nan,nan,nan
1719494337.206437,27414,nan,nan,nan,nan,nan,nan
1719494337.2294672,27415,nan,nan,nan,nan,nan,nan
1719494337.2521813,27416,nan,nan,nan,nan,nan,nan
1719494337.2770624,27417,nan,nan,nan,nan,nan,nan
1719494337.3016748,27418,nan,nan,nan,nan,nan,nan
1719494337.3266761,27419,nan,nan,nan,nan,nan,nan
1719494337.3460886,27420,nan,nan,nan,nan,nan,nan
1719494337.3679903,27421,nan,nan,nan,nan,nan,nan
1719494337.390156,27422,nan,nan,nan,nan,nan,nan
1719494337.4122617,27423,nan,nan,nan,nan,nan,nan
1719494337.4343464,27424,nan,nan,nan,nan,nan,nan
1719494337.4563396,27425,nan,nan,nan,nan,nan,nan
1719494337.4794252,27426,nan,nan,nan,nan,nan,nan
1719494337.5015614,27427,nan,nan,nan,nan,nan,nan
1719494337.5243893,27428,nan,nan,nan,nan,nan,nan
1719494337.54645,27429,nan,nan,nan,nan,nan,nan
1719494337.569468,27430,nan,nan,nan,nan,nan,nan
1719494337.5926993,27431,nan,nan,nan,nan,nan,nan
1719494337.6145039,27432,nan,nan,nan,nan,nan,nan
1719494337.6369271,27433,nan,nan,nan,nan,nan,nan
1719494337.6611958,27434,nan,nan,nan,nan,nan,nan
